Education	Marital_Status	Income	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	Complain	Age	Young	Income_Group	Age_Group	TotalPurchases	WebToStoreRatio
3	3	33590.0	1	1	0	2	7	0	50	3.0	2	2	3	0.3333333333333333
3	4	30992.0	1	1	0	3	7	0	48	1.0	2	2	4	0.25
4	1	72309.0	1	5	6	8	3	0	48	0.0	4	2	13	0.5555555555555556
1	2	16005.0	3	2	1	2	8	0	44	1.0	1	2	4	0.6666666666666666
4	7	65487.0	3	3	5	6	2	0	67	0.0	4	3	9	0.42857142857142855
3	2	58692.0	1	8	2	4	7	0	59	1.0	3	3	12	1.6
3	5	40590.0	5	3	4	3	6	0	55	2.0	3	3	6	0.75
3	1	20587.0	1	1	1	2	7	0	54	1.0	2	2	3	0.3333333333333333
4	4	62637.0	1	2	2	5	2	0	70	1.0	4	3	7	0.3333333333333333
4	4	29435.0	4	3	2	2	9	0	58	2.0	2	3	5	1.0
3	4	19346.0	1	1	0	3	8	0	50	1.0	1	2	4	0.25
3	2	35788.0	2	2	0	3	6	0	53	2.0	2	2	5	0.5
3	4	36997.0	5	2	1	4	5	0	56	2.0	2	3	6	0.4
3	2	23539.0	1	2	0	4	6	0	67	0.0	2	3	6	0.4
3	1	65333.0	7	9	4	8	6	0	51	1.0	4	2	17	1.0
3	1	78499.0	1	11	3	4	4	0	67	0.0	4	3	15	2.2
5	3	29732.0	1	2	0	2	9	0	53	1.0	2	2	4	0.6666666666666666
4	3	41275.0	4	3	1	3	5	0	64	3.0	3	3	6	0.75
5	3	63516.0	4	4	1	7	5	0	51	2.0	4	2	11	0.5
5	2	42769.0	2	1	1	4	4	0	62	1.0	3	3	5	0.2
4	2	49572.0	2	2	0	3	7	0	66	2.0	3	3	5	0.5
3	2	69209.0	2	5	3	6	4	0	52	0.0	4	2	11	0.7142857142857143
3	2	17148.0	4	3	1	3	8	0	48	1.0	1	2	6	0.75
3	5	40590.0	5	3	4	3	6	0	55	2.0	3	3	6	0.75
4	3	30560.0	1	1	0	3	7	0	48	1.0	2	2	4	0.25
2	2	32146.0	2	2	0	4	6	0	41	1.0	2	2	6	0.4
2	4	41713.0	5	3	1	4	6	0	60	2.0	3	3	7	0.6
4	3	34176.0	1	1	0	3	3	0	49	1.0	2	2	4	0.25
5	2	58482.0	2	7	4	9	6	0	69	1.0	3	3	16	0.7
3	1	59686.0	1	4	1	6	4	0	59	1.0	3	3	10	0.5714285714285714
5	2	60896.0	3	9	10	4	6	0	60	1.0	4	3	13	1.8
3	3	62994.0	1	6	2	4	6	0	44	1.0	4	2	10	1.2
3	3	47320.0	6	5	1	8	6	0	67	1.0	3	3	13	0.5555555555555556
2	5	74859.0	1	6	5	11	3	0	75	0.0	4	3	17	0.5
1	1	15253.0	2	1	0	3	7	0	32	1.0	1	2	4	0.25
5	1	31560.0	2	2	1	3	8	0	50	1.0	2	2	5	0.5
3	4	72071.0	3	5	4	8	2	0	70	1.0	4	3	13	0.5555555555555556
4	1	91172.0	0	4	3	7	3	0	34	0.0	5	2	11	0.5
3	2	90000.0	1	4	8	5	1	0	40	0.0	5	2	9	0.6666666666666666
3	1	41967.0	1	1	0	3	4	0	43	2.0	3	2	4	0.25
3	1	69263.0	1	9	1	7	6	0	59	1.0	4	3	16	1.125
2	4	65706.0	1	11	3	12	7	0	54	0.0	4	2	23	0.8461538461538461
3	3	60934.0	2	6	4	11	4	0	49	1.0	4	2	17	0.5
3	2	71965.0	3	6	3	5	3	0	73	1.0	4	3	11	1.0
3	2	65210.0	2	9	3	8	6	0	69	1.0	4	3	17	1.0
5	2	79174.0	1	5	6	7	2	0	49	0.0	4	2	12	0.625
4	4	81380.0	1	4	2	10	2	0	57	0.0	5	3	14	0.36363636363636365
5	8	48432.0	5	7	1	6	8	0	51	1.0	3	2	13	1.0
3	2	52914.0	2	7	3	3	7	0	53	1.0	3	2	10	1.75
3	3	38946.0	2	3	1	6	5	0	69	1.0	2	3	9	0.42857142857142855
3	2	26067.0	3	3	0	3	8	0	50	1.0	2	2	6	0.75
5	2	44325.0	4	8	2	7	8	0	52	1.0	3	2	15	1.0
3	2	42523.0	1	1	1	4	2	0	60	0.0	3	3	5	0.2
1	1	26487.0	3	2	1	3	5	0	46	1.0	2	2	5	0.5
2	2	53233.0	1	1	0	3	4	0	67	1.0	3	3	4	0.25
3	2	67716.0	4	7	4	13	5	0	64	1.0	4	3	20	0.5
4	2	76234.0	1	8	3	11	3	0	52	1.0	4	2	19	0.6666666666666666
5	2	84117.0	1	7	10	6	2	0	68	0.0	5	3	13	1.0
4	3	65487.0	3	3	5	6	2	0	67	0.0	4	3	9	0.42857142857142855
1	2	25224.0	2	1	1	3	3	0	52	1.0	2	2	4	0.25
4	1	89616.0	1	7	5	12	2	0	41	0.0	5	2	19	0.5384615384615384
3	4	40851.0	1	1	1	2	7	0	53	2.0	3	2	3	0.3333333333333333
3	2	27469.0	1	0	0	3	6	0	77	0.0	2	3	3	0.0
2	2	82347.0	1	7	7	10	3	0	67	0.0	5	3	17	0.6363636363636364
3	2	73803.0	2	9	5	6	6	0	67	1.0	4	3	15	1.2857142857142858
4	1	8820.0	4	3	0	3	8	0	72	2.0	1	3	6	0.75
3	1	43322.0	1	3	0	4	7	0	50	0.0	3	2	7	0.6
3	3	55593.0	2	6	6	3	6	0	51	1.0	3	2	9	1.5
3	2	50501.0	7	5	4	4	6	0	70	2.0	3	3	9	1.0
3	2	37085.0	4	3	0	3	8	0	49	2.0	2	2	6	0.75
1	1	16185.0	2	2	2	2	8	0	34	1.0	1	2	4	0.6666666666666666
3	1	57731.0	4	8	8	6	6	0	55	1.0	3	3	14	1.1428571428571428
5	8	48432.0	5	7	1	6	8	0	51	1.0	3	2	13	1.0
3	2	73807.0	2	5	5	11	2	0	46	1.0	4	2	16	0.4166666666666667
3	2	18929.0	1	1	0	4	6	0	34	0.0	1	2	5	0.2
3	1	35893.0	6	3	1	5	8	0	56	2.0	2	3	8	0.5
3	2	61014.0	4	9	3	4	7	0	44	1.0	4	2	13	1.8
3	3	32144.0	4	2	1	3	7	0	70	2.0	2	3	5	0.5
1	3	14918.0	1	1	0	3	6	0	61	1.0	1	3	4	0.25
3	4	45146.0	2	1	1	2	4	0	61	2.0	3	3	3	0.3333333333333333
2	4	41769.0	6	8	1	7	8	0	69	1.0	3	3	15	1.0
3	3	88325.0	1	6	2	9	2	0	43	0.0	5	2	15	0.6
4	4	38054.0	2	2	0	3	7	0	74	2.0	2	3	5	0.5
2	1	80617.0	1	4	6	8	2	0	29	0.0	5	1	12	0.4444444444444444
3	2	5305.0	0	1	0	0	13	0	48	1.0	1	2	1	1.0
3	3	36807.0	1	1	0	2	6	0	70	2.0	2	3	3	0.3333333333333333
3	3	28427.0	2	2	0	3	8	0	41	1.0	2	2	5	0.5
5	5	82032.0	0	4	6	7	1	0	76	0.0	5	3	11	0.5
3	3	22775.0	1	1	0	2	8	0	46	1.0	2	2	3	0.3333333333333333
4	3	40101.0	4	6	1	6	7	0	39	1.0	3	2	12	0.8571428571428571
3	2	58025.0	3	3	2	10	4	0	45	1.0	3	2	13	0.2727272727272727
4	1	75777.0	1	3	6	11	1	0	42	0.0	4	2	14	0.25
2	3	7500.0	4	3	2	2	7	0	45	1.0	1	2	5	1.0
4	2	33562.0	3	2	0	4	4	0	61	3.0	2	3	6	0.4
5	1	57642.0	3	7	6	6	4	0	54	1.0	3	2	13	1.0
3	3	58554.0	6	8	2	6	7	0	56	2.0	3	3	14	1.1428571428571428
3	2	63777.0	8	11	1	6	8	0	45	2.0	4	2	17	1.5714285714285714
3	1	57967.0	5	4	2	8	5	0	62	1.0	3	3	12	0.4444444444444444
2	3	51633.63813405797	0	0	0	1	0	0	46	0.0	3	2	1	0.0
3	2	24434.0	2	2	1	2	7	0	52	2.0	2	2	4	0.6666666666666666
3	1	11012.0	3	3	1	2	9	0	40	1.0	1	2	5	1.0
4	1	44802.0	2	9	4	12	8	0	54	0.0	3	2	21	0.6923076923076923
3	1	26816.0	1	0	0	3	4	0	38	0.0	2	2	3	0.0
3	2	34421.0	1	1	0	2	7	0	50	1.0	2	2	3	0.3333333333333333
3	2	61223.0	2	9	3	4	5	0	57	1.0	4	3	13	1.8
5	3	64014.0	7	8	2	5	7	0	78	3.0	4	3	13	1.3333333333333333
3	4	56981.0	1	2	3	13	6	0	43	0.0	3	2	15	0.14285714285714285
4	3	69245.0	2	6	5	10	3	0	68	1.0	4	3	16	0.5454545454545454
5	2	52869.0	3	3	1	4	7	0	70	2.0	3	3	7	0.6
